,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active,Status,Converted_y_N
1965,5.0,0.0,0.0,2.4318593876580854,8.0,2.0,1.0,1.0,0.0,2.0,1
7942,5.0,1.6864319702683375,0.31356802973166265,2.614043229417899,5.0,2.0,1.0,1.0,0.0,2.0,1
2876,3.0,1.0,0.0,2.524977524647276,10.0,2.0,2.0,0.0,1.0,1.0,0
4267,6.0,1.0,1.0,2.3250797444737543,8.0,2.0,1.0,0.0,1.0,1.0,0
9717,3.0,0.2077815680700299,0.0,2.603512037882433,4.0,4.0,1.0,0.0,1.0,1.0,1
5265,5.0,1.0,0.0,2.5350746984524526,9.0,4.0,2.0,0.0,1.0,1.0,0
6854,4.0,1.0,0.0,2.492824463854442,9.0,2.0,2.0,0.0,0.0,3.0,0
245,5.0,0.0,0.0,2.4318593876580854,8.0,4.0,2.0,0.0,0.0,3.0,0
7716,4.0,0.0,0.0,2.4756855053028604,4.0,2.0,2.6423929438459455,0.0,1.0,1.0,1
11083,4.0,0.0,0.10493991589309504,2.531800034269938,6.104939915893095,0.0,1.0,0.0,0.0,3.0,1
6017,4.0,1.0,1.0,2.3587758197041415,1.0,2.0,1.0,0.0,1.0,1.0,0
7133,4.0,1.5542410477433988,1.0,2.574699193962516,10.0,2.0,1.0,1.0,0.0,2.0,1
8328,4.0,0.0,0.3361548338832384,2.539146105938237,6.0,0.0,1.0,0.0,1.0,1.0,1
8417,3.8999364236149874,1.0,1.0,2.3348962518617538,2.1000635763850126,2.8999364236149874,1.0,1.0,0.0,2.0,1
1886,3.0,0.0,1.0,2.469655202750048,9.0,1.0,1.0,1.0,1.0,0.0,0
1080,5.0,2.0,1.0,2.4574871831877636,6.0,2.0,2.0,1.0,0.0,2.0,0
9372,4.0,1.0,1.0,2.5287661265140264,1.0,2.0,1.0,1.0,1.0,0.0,1
4510,4.0,1.0,1.0,2.4574871831877636,3.0,2.0,2.0,0.0,1.0,1.0,0
4330,3.0,0.0,0.0,2.590160680985161,6.0,2.0,3.0,0.0,1.0,1.0,1
7560,3.0,1.1403263730376554,0.0,2.5473366372448996,6.0,2.0,1.0,1.0,0.0,2.0,1
5393,3.0,2.0,1.0,2.514581307060663,4.0,2.0,2.0,1.0,0.0,2.0,0
6172,6.0,2.0,1.0,2.444897673102868,10.0,0.0,1.0,0.0,0.0,3.0,0
10349,4.0,0.24940660257222058,0.7505933974277794,2.625243062964027,3.0,4.0,1.0,1.0,1.0,0.0,1
9719,3.0,2.0,0.0,2.568697822784325,6.0,2.0,1.0,0.323456083378699,0.0,2.676543916621301,1
4797,4.0,0.0,1.0,2.4574871831877636,5.0,4.0,2.0,0.0,1.0,1.0,0
588,4.0,1.0,1.0,2.469655202750048,1.0,3.0,2.0,1.0,0.0,2.0,0
10463,4.0,0.0,0.2815698368199402,2.486300698786039,3.0,0.0,1.0,1.0,1.0,0.0,1
3709,4.0,0.0,1.0,2.469655202750048,10.0,0.0,2.0,0.0,1.0,1.0,1
8348,3.0,0.4638170893016287,0.0,2.6628977592806997,1.0,2.0,1.0,1.0,1.0,0.0,1
7700,2.573600529698348,1.0,1.0,2.5578658990149123,8.0,2.0,1.0,1.0,0.0,2.0,1
2653,5.0,0.0,0.0,2.2683401851981295,10.0,0.0,1.0,0.0,1.0,1.0,1
7159,2.4842658766282497,0.0,1.0,2.559693246782393,6.0,0.0,1.0,0.0,0.0,3.0,1
4736,4.0,1.0,0.0,2.5985366483993895,9.0,2.0,1.0,0.0,1.0,1.0,0
5531,4.0,1.0,1.0,2.554431860990937,4.0,2.0,2.0,1.0,1.0,0.0,0
64,4.0,0.0,0.0,2.374572871755165,5.0,2.0,2.0,1.0,0.0,2.0,0
1501,5.0,1.0,0.0,2.307063035651694,3.0,4.0,1.0,0.0,1.0,1.0,0
1885,5.0,2.0,1.0,2.5350746984524526,7.0,2.0,2.0,1.0,1.0,0.0,1
4534,6.0,1.0,1.0,2.374572871755165,5.0,2.0,2.0,0.0,0.0,3.0,0
3267,3.0,2.0,0.0,2.444897673102868,0.0,2.0,2.0,1.0,1.0,0.0,0
4283,5.0,1.0,0.0,2.554431860990937,1.0,0.0,1.0,1.0,1.0,0.0,0
6015,5.0,1.0,0.0,2.177482076665396,5.0,2.0,2.0,1.0,1.0,0.0,0
6820,5.0,1.0,0.0,2.6916865147824085,0.0,0.0,1.0,1.0,1.0,0.0,0
1053,4.0,1.0,1.0,2.524977524647276,9.0,2.0,1.0,0.0,1.0,1.0,0
4648,5.0,1.0,1.0,2.6067097709889424,2.0,4.0,1.0,0.0,1.0,1.0,0
5885,3.0,1.0,0.0,2.4183424053220275,10.0,4.0,1.0,1.0,1.0,0.0,0
1128,5.0,0.0,0.0,2.5815725377636167,2.0,2.0,3.0,1.0,0.0,2.0,1
10211,5.0,1.3940245385761534,1.0,2.6323887101962993,8.605975461423846,2.0,1.0,1.0,1.0,0.0,1
3449,3.0,1.0,0.0,2.3250797444737543,10.0,3.0,2.0,1.0,0.0,2.0,0
8383,4.0,2.0,0.0,2.640129763038833,9.644396787235666,1.644396787235666,2.644396787235666,0.0,1.0,1.0,1
1644,3.0,0.0,1.0,2.3250797444737543,5.0,2.0,2.0,1.0,1.0,0.0,0
5365,5.0,0.0,1.0,2.3250797444737543,4.0,1.0,1.0,0.0,1.0,1.0,1
9983,4.345403768407983,1.0,1.0,2.4848217137577557,3.0,2.0,1.0,0.0,1.0,1.0,1
6971,4.0,2.0,1.0,2.481426676229533,6.0,1.0,1.0,1.0,1.0,0.0,0
1245,5.0,2.0,0.0,2.444897673102868,0.0,2.0,2.0,1.0,0.0,2.0,0
8122,2.0,0.0,0.6803367881419431,2.540252544236013,3.3196632118580567,1.319663211858057,1.0,1.0,1.0,0.0,1
6322,4.0,0.0,0.0,2.5448880909648666,1.0,0.0,1.0,0.0,1.0,1.0,1
6471,5.0,2.0,1.0,2.288176324422878,3.0,2.0,1.0,0.0,0.0,3.0,0
8097,3.1882728692366835,0.0,0.0,2.6415649725218118,6.0,4.0,1.8117271307633165,0.8117271307633166,0.0,2.1882728692366835,1
4706,3.0,0.0,1.0,2.4574871831877636,1.0,2.0,2.0,0.0,1.0,1.0,0
5628,4.0,1.0,1.0,2.524977524647276,3.0,4.0,1.0,0.0,1.0,1.0,1
3319,3.0,1.0,0.0,2.514581307060663,9.0,2.0,1.0,1.0,1.0,0.0,1
4055,5.0,0.0,1.0,2.665739288314852,4.0,1.0,1.0,0.0,1.0,1.0,1
1111,3.0,1.0,0.0,2.481426676229533,0.0,4.0,4.0,1.0,1.0,0.0,1
2907,3.0,1.0,0.0,2.389737358340596,1.0,1.0,1.0,1.0,1.0,0.0,0
1010,3.0,2.0,1.0,2.177482076665396,3.0,3.0,1.0,0.0,1.0,1.0,0
10517,6.0,0.7649086353070216,0.7649086353070216,2.5316410043864677,9.764908635307021,2.0,1.0,1.0,0.0,2.0,1
9941,5.977927566928747,0.0,1.0,2.4719310262052128,0.0,0.0,1.0,1.0,0.0,2.0,1
6092,4.0,0.0,1.0,2.6146887965165875,2.0,0.0,3.0,0.0,1.0,1.0,1
10278,3.0,1.0,0.8646807267026957,2.547436298343085,6.135319273297304,2.0,2.1353192732973043,1.0,0.0,2.0,1
10689,4.0,0.0,0.0,2.5453863951689404,3.0,0.0,1.0,1.0,1.0,0.0,1
6680,4.0,0.0,1.0,2.7735542583983435,5.0,2.0,2.0,1.0,1.0,0.0,0
4630,4.0,1.0,1.0,2.389737358340596,6.0,0.0,1.0,1.0,0.0,2.0,0
2393,4.0,0.0,0.0,2.5448880909648666,9.0,0.0,1.0,0.0,1.0,1.0,1
8338,5.0,1.0,0.6696792355595087,2.536633960087658,3.3303207644404913,0.0,2.0,0.0,0.0,3.0,1
5143,4.0,1.0,1.0,2.4318593876580854,10.0,0.0,2.0,1.0,1.0,0.0,0
2540,5.0,0.0,0.0,2.4318593876580854,9.0,2.0,1.0,0.0,1.0,1.0,0
6150,2.0,1.0,1.0,2.4574871831877636,1.0,3.0,2.0,1.0,1.0,0.0,0
2599,5.0,0.0,1.0,2.374572871755165,5.0,4.0,2.0,1.0,1.0,0.0,0
5698,4.0,0.0,0.0,2.492824463854442,6.0,2.0,1.0,0.0,1.0,1.0,0
3146,3.0,1.0,0.0,2.748580181248265,8.0,2.0,1.0,1.0,1.0,0.0,0
10,2.0,1.0,0.0,2.389737358340596,8.0,2.0,1.0,0.0,0.0,3.0,0
10528,5.0,2.0,0.0,2.565367607410972,10.0,2.0,1.3803601262521141,0.0,1.0,1.0,1
6192,3.0,2.0,0.0,2.4318593876580854,3.0,2.0,1.0,0.0,1.0,1.0,0
5321,3.0,1.0,1.0,2.4318593876580854,3.0,2.0,1.0,0.0,1.0,1.0,0
3604,4.0,0.0,1.0,2.5448880909648666,0.0,0.0,2.0,1.0,1.0,0.0,0
4002,4.0,1.0,1.0,2.492824463854442,3.0,0.0,1.0,1.0,1.0,0.0,0
10565,4.0,1.7747469088167493,0.0,2.602982037309321,7.774746908816749,2.0,1.0,1.0,1.0,0.0,1
9168,3.0,1.3069074693995586,1.0,2.4877688447680333,3.0,1.0,1.0,0.0,1.0,1.0,1
5243,5.0,2.0,1.0,2.469655202750048,9.0,2.0,2.0,1.0,1.0,0.0,0
627,4.0,2.0,1.0,2.514581307060663,6.0,2.0,2.0,0.0,1.0,1.0,0
2030,2.0,0.0,0.0,2.342296594692339,10.0,4.0,2.0,0.0,1.0,1.0,0
7384,3.0,0.4032175726649817,0.5967824273350183,2.5921534122341336,5.0,0.0,3.0,0.0,1.0,1.0,1
8420,3.948185108709746,1.0,0.9481851087097463,2.515643169907797,9.0,2.0,3.0,0.0,0.0,3.0,1
6632,4.0,1.0,0.0,2.4318593876580854,10.0,2.0,2.0,1.0,1.0,0.0,0
10561,3.0,1.0,1.0,2.619646156588804,2.0,2.0,3.0,1.0,1.0,0.0,1
10199,5.0,2.0,0.0,2.5673615150444,2.0,2.6081368086324996,1.0,0.0,1.0,1.0,1
4935,3.0,2.0,1.0,2.685392895784163,10.0,0.0,1.0,1.0,0.0,2.0,0
7093,3.0,0.0,0.8251557472214993,2.504726792074802,6.0,2.0,1.0,1.0,1.0,0.0,1
6506,3.0,0.0,1.0,2.4318593876580854,0.0,2.0,1.0,0.0,1.0,1.0,0
399,4.0,0.0,0.0,2.6067097709889424,1.0,0.0,1.0,0.0,1.0,1.0,1
3995,4.0,1.0,0.0,2.79216097874113,1.0,2.0,2.0,1.0,0.0,2.0,0
7398,5.0,0.0,0.6270365228768336,2.681610760300945,9.0,0.0,1.0,0.0,1.0,1.0,1
4567,2.0,2.0,1.0,2.444897673102868,1.0,2.0,2.0,1.0,1.0,0.0,0
5954,5.0,2.0,1.0,2.503869564022474,8.0,2.0,2.0,1.0,1.0,0.0,0
3133,2.0,1.0,1.0,2.6375409724130505,4.0,2.0,1.0,1.0,0.0,2.0,0
670,4.0,0.0,0.0,2.469655202750048,4.0,1.0,1.0,1.0,0.0,2.0,0
1085,5.0,2.0,0.0,2.514581307060663,10.0,0.0,1.0,0.0,0.0,3.0,0
1135,4.0,1.0,1.0,2.469655202750048,5.0,3.0,2.0,0.0,1.0,1.0,0
2238,2.0,2.0,0.0,2.6375409724130505,5.0,2.0,1.0,0.0,1.0,1.0,1
2513,4.0,0.0,0.0,2.4318593876580854,10.0,2.0,1.0,0.0,1.0,1.0,1
10812,3.827891250470603,1.0,0.0,2.5034276359373653,5.0,2.0,1.0,0.0,0.0,3.0,1
1754,3.0,0.0,0.0,2.590160680985161,4.0,4.0,1.0,0.0,1.0,1.0,1
5025,2.0,0.0,0.0,2.65891420651245,0.0,0.0,2.0,0.0,1.0,1.0,1
4614,4.0,0.0,1.0,2.492824463854442,1.0,2.0,2.0,1.0,1.0,0.0,0
6704,4.0,0.0,1.0,2.665739288314852,1.0,2.0,1.0,0.0,1.0,1.0,1
6074,5.0,2.0,1.0,2.5350746984524526,2.0,2.0,2.0,0.0,1.0,1.0,0
671,3.0,0.0,1.0,2.6067097709889424,10.0,2.0,2.0,0.0,1.0,1.0,0
1206,2.0,2.0,0.0,2.4574871831877636,3.0,2.0,2.0,0.0,1.0,1.0,0
7580,3.3013837579843974,0.0,0.0,2.5682736156904276,3.0,0.0,2.6986162420156026,1.0,1.0,0.0,1
7267,5.1861775221899045,1.0,0.0,2.658667868541511,5.0,2.0,1.0,1.0,1.0,0.0,1
4104,3.0,1.0,1.0,2.524977524647276,6.0,2.0,2.0,0.0,0.0,3.0,0
4506,6.0,1.0,1.0,2.389737358340596,5.0,2.0,2.0,0.0,0.0,3.0,0
4315,4.0,1.0,1.0,2.503869564022474,7.0,2.0,2.0,0.0,1.0,1.0,0
7118,3.0,0.0,0.0,2.5849514691649293,9.700592968503246,1.299407031496754,1.700592968503246,0.0,1.0,1.0,1
6571,5.0,1.0,1.0,2.3587758197041415,8.0,2.0,2.0,1.0,1.0,0.0,0
3800,2.0,1.0,1.0,2.2683401851981295,10.0,4.0,2.0,1.0,1.0,0.0,0
11121,4.0,1.0,1.0,2.5079290059843493,4.9010339408927,1.0989660591073007,1.0,1.0,0.0,2.0,1
6735,5.0,1.0,0.0,2.6300969078575585,3.0,2.0,1.0,0.0,1.0,1.0,1
5865,5.0,1.0,1.0,2.5350746984524526,4.0,2.0,2.0,0.0,0.0,3.0,1
7897,4.0,1.0,0.0,2.5214746196365083,1.3369403325377194,2.0,1.0,1.0,1.0,0.0,1
6783,4.0,0.0,0.0,2.4574871831877636,2.0,4.0,2.0,1.0,1.0,0.0,0
5047,3.0,2.0,0.0,2.753739620868796,3.0,2.0,2.0,1.0,1.0,0.0,0
634,5.0,1.0,0.0,2.404313823748339,6.0,2.0,2.0,0.0,1.0,1.0,0
5258,4.0,2.0,1.0,2.404313823748339,4.0,4.0,1.0,1.0,1.0,0.0,0
2607,3.0,0.0,1.0,2.389737358340596,0.0,2.0,2.0,1.0,1.0,0.0,0
8721,4.0,1.0,0.5466538641232076,2.391256441548731,6.453346135876792,2.0,2.0,1.0,1.0,0.0,1
9748,4.455913732021387,1.4559137320213877,0.0,2.456419886180437,5.0,0.0,2.5440862679786123,0.0,1.0,1.0,1
7249,4.0,0.0,0.0,2.6810066557822747,8.0,4.0,1.0,0.0,1.0,1.0,1
1265,5.0,1.0,1.0,2.503869564022474,6.0,4.0,1.0,0.0,1.0,1.0,1
30,6.0,0.0,0.0,2.288176324422878,4.0,0.0,1.0,1.0,0.0,2.0,0
5387,4.0,1.0,1.0,2.307063035651694,4.0,0.0,1.0,0.0,1.0,1.0,1
2670,3.0,1.0,1.0,2.572762252517431,7.0,0.0,1.0,1.0,1.0,0.0,0
6405,4.0,1.0,0.0,2.6978588685752265,1.0,4.0,1.0,1.0,1.0,0.0,0
3945,6.0,0.0,1.0,2.12324714601878,1.0,4.0,1.0,1.0,1.0,0.0,0
2386,3.0,1.0,1.0,2.2683401851981295,3.0,2.0,1.0,1.0,0.0,2.0,1
2499,4.0,2.0,0.0,2.4574871831877636,9.0,2.0,1.0,1.0,1.0,0.0,1
9202,3.0,1.3562880064874518,1.0,2.559717177124763,1.0,4.0,1.0,0.0,1.0,1.0,1
9321,4.12968464178834,0.0,1.0,2.539568617991657,4.0,0.1296846417883396,2.1296846417883395,1.0,1.0,0.0,1
9967,3.1928077434213584,1.0,1.0,2.5448880909648666,3.0,0.8071922565786416,1.0,0.0,1.0,1.0,1
8783,3.0,0.7847229388235906,0.0,2.5411692015886644,7.215277061176409,3.0,3.0,0.0,1.0,1.0,1
9722,3.0,1.0,0.0,2.563212329156658,1.0,2.4645084269345032,1.0,0.0,1.0,1.0,1
9445,4.0,1.1014811163398939,1.0,2.5415148879781744,10.0,3.898518883660106,1.1014811163398939,0.0,0.0,3.0,1
7949,5.0,1.0,0.0,2.538886929388994,6.0,0.7417771804857112,3.0,0.0,0.0,3.0,1
4542,6.0,1.0,1.0,2.481426676229533,6.0,2.0,2.0,1.0,1.0,0.0,0
9772,3.0354083216587933,0.9645916783412068,0.0,2.5686805557833665,9.0,2.0,1.0,0.0,0.0,3.0,1
6654,4.0,0.0,1.0,2.3587758197041415,10.0,2.0,1.0,0.0,1.0,1.0,0
2064,3.0,1.0,1.0,2.404313823748339,10.0,2.0,2.0,0.0,1.0,1.0,0
6382,4.0,1.0,0.0,2.5350746984524526,1.0,2.0,1.0,0.0,1.0,1.0,1
2913,5.0,1.0,0.0,2.732566676514827,10.0,2.0,1.0,1.0,0.0,2.0,0
4827,5.0,2.0,1.0,2.4318593876580854,3.0,2.0,2.0,1.0,1.0,0.0,0
7856,4.0,0.0,0.0,2.6496926489082266,4.212317214798974,4.0,1.0,0.0,1.0,1.0,1
3016,3.0,2.0,0.0,2.5448880909648666,5.0,2.0,1.0,1.0,1.0,0.0,0
10101,4.0,0.18362571044414755,0.0,2.445082307452205,10.0,2.0,1.0,0.0,1.0,1.0,1
4803,5.0,1.0,0.0,2.5637191659191334,8.0,2.0,1.0,0.0,0.0,3.0,0
861,5.0,2.0,1.0,2.4574871831877636,1.0,2.0,2.0,1.0,1.0,0.0,0
7449,3.386990713097191,1.0,0.6130092869028089,2.4526151597024657,10.0,2.0,1.0,1.0,1.0,0.0,1
8799,3.0,1.0,0.0,2.531695295535766,8.0,4.0,1.0,0.0,1.0,1.0,1
9944,5.0,2.0,0.0,2.5346566793517016,6.131253496002737,2.0,2.8687465039972633,1.0,1.0,0.0,1
5948,4.0,0.0,0.0,2.2683401851981295,10.0,2.0,1.0,1.0,1.0,0.0,0
10635,3.0,0.9109455768713709,1.0,2.531528289978868,0.0890544231286291,4.0,2.0,0.0,1.0,1.0,1
11076,2.184436638782595,0.18443663878259509,0.0,2.327695675732438,1.0,2.0,1.815563361217405,0.0,0.0,3.0,1
9225,2.9947443279218375,1.0,1.0,2.492824463854442,5.005255672078162,2.0,2.0052556720781625,0.0,1.0,1.0,1
10609,4.0,2.0,0.008368988559022128,2.4582186403849984,7.008368988559022,0.0,2.0,0.0,1.0,1.0,1
8238,4.003450807392572,0.0,0.0,2.492862578367754,8.003450807392571,0.0,1.0034508073925723,1.0,1.0,0.0,1
8620,4.0,2.0,0.0,2.511643936661269,1.0,2.0,1.0,0.0,1.0,1.0,1
2216,4.0,2.0,1.0,2.481426676229533,7.0,2.0,2.0,1.0,1.0,0.0,0
3230,4.0,1.0,1.0,2.389737358340596,8.0,4.0,1.0,0.0,1.0,1.0,0
10180,4.734254230563691,1.0,0.0,2.4646622981178896,6.0,2.0,3.0,0.2657457694363097,0.0,2.7342542305636903,1
3715,5.0,1.0,1.0,2.469655202750048,10.0,3.0,2.0,1.0,1.0,0.0,0
6196,4.0,0.0,0.0,2.342296594692339,8.0,2.0,1.0,1.0,1.0,0.0,0
6739,5.0,2.0,0.0,2.65891420651245,0.0,2.0,2.0,0.0,0.0,3.0,1
978,3.0,1.0,1.0,2.404313823748339,4.0,4.0,1.0,0.0,1.0,1.0,0
10697,4.470126069123404,1.0,0.5298739308765955,2.447999965627289,1.0,4.0,2.0,1.0,1.0,0.0,1
4274,5.0,1.0,0.0,2.4183424053220275,7.0,2.0,1.0,1.0,0.0,2.0,1
1535,5.0,0.0,0.0,2.481426676229533,5.0,0.0,2.0,1.0,1.0,0.0,1
10126,4.0,2.0,0.9772804550722403,2.642978374179398,4.02271954492776,0.0,1.0227195449277597,1.0,1.0,0.0,1
8083,4.0,0.725585871194335,1.0,2.441812266066034,6.0,1.725585871194335,3.0,0.0,0.0,3.0,1
8041,2.0,1.1129263991645564,1.0,2.499056101555647,8.112926399164557,2.0,1.0,1.0,0.0,2.0,1
10680,4.748872494642418,0.7488724946424183,0.0,2.469655202750048,8.0,2.0,2.0,0.0,1.0,1.0,1
2689,3.0,0.0,1.0,2.503869564022474,9.0,2.0,2.0,1.0,1.0,0.0,0
5661,6.0,0.0,1.0,2.342296594692339,3.0,4.0,3.0,0.0,1.0,1.0,1
2264,4.0,2.0,0.0,2.4318593876580854,5.0,2.0,2.0,1.0,1.0,0.0,0
10036,4.0,2.0,1.0,2.5357144304289845,4.0,2.364527166948692,1.0,0.0,1.0,1.0,1
8324,5.0,0.0,0.4307455266697191,2.5318380499489694,1.0,4.0,1.569254473330281,0.0,0.0,3.0,1
9900,4.0,1.7055913542053722,0.0,2.3741916405222465,8.0,1.2944086457946278,3.0,1.0,0.0,2.0,1
8207,5.0,0.0,0.0,2.5781298019501837,4.308507716240472,2.0,1.0,0.0,1.0,1.0,1
6552,4.0,2.0,0.0,2.5637191659191334,3.0,0.0,1.0,1.0,0.0,2.0,0
4348,4.0,0.0,0.0,2.5350746984524526,5.0,0.0,1.0,1.0,1.0,0.0,1
630,2.0,0.0,0.0,2.5448880909648666,9.0,2.0,2.0,0.0,1.0,1.0,0
10744,3.3782446347466943,0.0,0.0,2.639004184115285,6.0,2.0,1.0,1.0,1.0,0.0,1
10111,3.0,1.0,0.964713397656848,2.688104013057648,0.03528660234315195,2.0,1.0,0.0,0.0,3.0,1
5126,3.0,1.0,1.0,2.469655202750048,4.0,0.0,1.0,1.0,0.0,2.0,0
1876,4.0,1.0,1.0,2.307063035651694,1.0,2.0,1.0,1.0,0.0,2.0,0
6484,3.0,2.0,0.0,2.503869564022474,6.0,2.0,1.0,1.0,1.0,0.0,0
7816,3.0,1.0,0.15437928650035326,2.427488939228685,6.845620713499647,1.0,1.0,0.0,1.0,1.0,1
9907,4.0,1.0,0.26297366626357066,2.507229342116288,5.262973666263571,1.0,1.0,1.0,1.0,0.0,1
10358,5.108708649453242,1.0,1.0,2.522682906755042,9.0,2.0,1.0,0.0,1.0,1.0,1
6658,6.0,1.0,1.0,2.3587758197041415,9.0,2.0,2.0,1.0,1.0,0.0,0
565,6.0,0.0,0.0,2.374572871755165,3.0,2.0,2.0,1.0,1.0,0.0,0
9744,3.0,0.0,1.0,2.6120481970427396,5.0,0.0,1.0,0.0,1.0,1.0,1
305,4.0,2.0,1.0,2.6916865147824085,6.0,1.0,1.0,1.0,1.0,0.0,1
2420,5.0,1.0,0.0,2.288176324422878,4.0,3.0,1.0,0.0,0.0,3.0,1
1877,5.0,1.0,1.0,2.469655202750048,8.0,4.0,1.0,1.0,1.0,0.0,0
1860,4.0,0.0,0.0,2.492824463854442,8.0,2.0,1.0,0.0,1.0,1.0,1
9595,4.439047975589829,1.5609520244101711,1.0,2.4224789344178537,6.560952024410171,4.0,1.0,0.0,1.0,1.0,1
3201,5.0,2.0,1.0,2.469655202750048,10.0,4.0,1.0,0.0,1.0,1.0,0
7284,4.0,0.5154298592760902,1.0,2.6249545941559655,0.4845701407239098,0.0,1.0,1.0,1.0,0.0,1
6299,2.0,1.0,1.0,2.3587758197041415,6.0,4.0,1.0,1.0,1.0,0.0,0
2590,2.0,1.0,1.0,2.503869564022474,3.0,2.0,1.0,1.0,1.0,0.0,0
5052,3.0,1.0,0.0,2.554431860990937,5.0,2.0,1.0,0.0,1.0,1.0,1
3279,3.0,1.0,1.0,2.342296594692339,6.0,0.0,1.0,1.0,0.0,2.0,0
9777,4.0,0.0,0.8576538578092117,2.5536275785784595,0.0,3.1423461421907883,1.0,1.0,1.0,0.0,1
9165,1.1040400927499365,0.10404009274993653,0.0,2.6342027811255617,5.0,3.0,1.0,0.0,1.0,1.0,1
1432,3.0,1.0,1.0,2.503869564022474,1.0,3.0,1.0,0.0,1.0,1.0,0
4807,4.0,0.0,0.0,2.374572871755165,10.0,4.0,1.0,0.0,1.0,1.0,0
896,4.0,0.0,1.0,2.503869564022474,6.0,1.0,3.0,0.0,0.0,3.0,1
7461,5.0,0.0,0.974755862126267,2.335638196931213,4.0,1.0,1.0,0.0,1.0,1.0,1
11049,5.0,2.0,0.0,2.5576394713292903,4.0,2.7274615519178775,1.0,0.0,1.0,1.0,1
9936,1.8277370629717138,2.0,0.1722629370282862,2.543085698337681,6.827737062971714,1.0,1.0,1.0,1.0,0.0,1
1962,3.0,2.0,1.0,2.524977524647276,6.0,3.0,1.0,1.0,0.0,2.0,0
8728,3.0,1.0,0.0,2.574671376277497,1.0,2.0,1.2545611294420014,0.0,1.0,1.0,1
9134,4.784695065120889,1.0,0.0,2.6176842700518086,5.0,2.0,1.0,0.0,0.0,3.0,1
4764,4.0,0.0,0.0,2.404313823748339,1.0,1.0,2.0,1.0,1.0,0.0,0
7876,4.937339318439102,1.0,0.0,2.4941877624783575,6.0,4.0,1.0,0.0,1.0,1.0,1
661,3.0,1.0,1.0,2.444897673102868,5.0,2.0,1.0,0.0,1.0,1.0,0
9263,5.0,0.1627377875539755,0.0,2.6207663928973366,7.837262212446024,4.0,1.1627377875539755,1.0,0.0,2.0,1
8291,6.0,2.0,0.36529500732864206,2.5892974053430975,8.365295007328642,3.0,2.0,1.0,0.0,2.0,1
411,3.0,1.0,1.0,2.481426676229533,3.0,2.0,1.0,0.0,0.0,3.0,0
7178,4.0,0.0,0.21323771694968374,2.4879598684606123,8.213237716949683,0.0,2.786762283050316,1.0,1.0,0.0,1
2258,4.0,1.0,1.0,2.524977524647276,5.0,2.0,1.0,0.0,0.0,3.0,1
7869,5.0,0.5711818597741789,0.4288181402258211,2.503869564022474,9.0,2.0,1.0,0.0,1.0,1.0,1
8088,4.0,1.0,0.0,2.5637191659191334,5.991300962585628,2.0,3.991300962585628,0.0,1.0,1.0,1
405,5.0,1.0,0.0,2.202163620820217,0.0,2.0,2.0,1.0,0.0,2.0,0
1384,3.0,0.0,0.0,2.5448880909648666,6.0,1.0,1.0,1.0,0.0,2.0,1
8368,4.0,2.0,1.0,2.4745715243214366,4.386782032894798,2.0,1.0,0.0,1.0,1.0,1
6976,2.0,2.0,0.0,2.514581307060663,1.0,2.0,2.0,0.0,1.0,1.0,1
6049,5.0,1.0,1.0,2.389737358340596,7.0,2.0,2.0,0.0,1.0,1.0,0
8643,5.0,0.01606673026668015,0.0,2.6776812557244147,0.01606673026668015,2.0,2.0160667302666804,1.0,1.0,0.0,1
4113,3.0,1.0,0.0,2.444897673102868,5.0,2.0,1.0,0.0,1.0,1.0,0
3034,5.0,2.0,1.0,2.4574871831877636,3.0,0.0,1.0,1.0,1.0,0.0,0
7617,4.0,0.0,0.0,2.499264524795193,8.0,4.0,1.0,0.0,1.0,1.0,1
11140,2.786873376585492,1.0,1.0,2.508127839186526,0.786873376585492,0.0,1.0,0.0,0.0,3.0,1
1947,4.0,0.0,1.0,2.492824463854442,0.0,4.0,2.0,0.0,1.0,1.0,0
2471,3.0,1.0,0.0,2.6146887965165875,0.0,2.0,1.0,0.0,1.0,1.0,1
7511,4.237734467142575,1.0,1.0,2.562858405499566,3.0,2.0,1.0,1.0,1.0,0.0,1
10295,2.6118582853530485,1.0,1.0,2.5471257081848955,2.6118582853530485,2.0,1.0,0.0,1.0,1.0,1
1741,5.0,2.0,1.0,2.225445051482812,8.0,2.0,3.0,0.0,1.0,1.0,0
3723,5.0,2.0,1.0,2.572762252517431,7.0,2.0,1.0,1.0,1.0,0.0,1
4186,3.0,0.0,1.0,2.307063035651694,6.0,0.0,2.0,0.0,1.0,1.0,0
4112,4.0,0.0,1.0,2.444897673102868,6.0,0.0,2.0,1.0,1.0,0.0,0
9601,4.0,0.7161510299197668,0.0,2.5918707400780616,9.283848970080234,4.0,3.7161510299197666,0.0,1.0,1.0,1
10985,3.10350649853747,0.0,1.0,2.38816773543202,6.89649350146253,0.0,1.0,0.0,1.0,1.0,1
5306,4.0,1.0,1.0,2.4318593876580854,1.0,0.0,2.0,1.0,0.0,2.0,0
5257,4.0,0.0,1.0,2.469655202750048,8.0,2.0,2.0,1.0,1.0,0.0,0
4285,4.0,1.0,1.0,2.404313823748339,3.0,2.0,2.0,1.0,1.0,0.0,0
